time,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),precipitation (mm),rain (mm),cloud_cover (%),wind_speed_10m (km/h),is_day (),sunshine_duration (s),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2023-05-25 22:00,17.9,77,18.0,0.00,0.00,1,8.0,0,0.00,0.0,0.0,0.0
2023-05-25 23:00,17.3,84,17.2,0.00,0.00,0,10.5,0,0.00,0.0,0.0,0.0
2023-05-26 00:00,17.5,89,17.4,0.00,0.00,5,14.0,0,0.00,0.0,0.0,0.0
2023-05-26 01:00,17.1,90,17.0,0.00,0.00,6,13.4,0,0.00,0.0,0.0,0.0
2023-05-26 02:00,16.7,91,16.5,0.00,0.00,6,14.0,0,0.00,0.0,0.0,0.0
2023-05-26 03:00,16.4,93,16.0,0.00,0.00,9,15.3,0,0.00,0.0,0.0,0.0
2023-05-26 04:00,16.4,93,15.8,0.00,0.00,59,16.0,0,0.00,0.0,0.0,0.0
2023-05-26 05:00,16.4,93,15.8,0.00,0.00,73,16.6,0,0.00,0.0,0.0,0.0
2023-05-26 06:00,16.5,92,15.9,0.00,0.00,60,16.2,1,0.00,3.0,12.0,31.5
2023-05-26 07:00,17.4,86,16.5,0.00,0.00,24,17.7,1,3600.00,51.0,69.0,239.6
2023-05-26 08:00,18.7,75,17.4,0.00,0.00,64,17.7,1,3600.00,175.0,109.0,436.2
2023-05-26 09:00,19.3,71,17.9,0.00,0.00,95,18.2,1,3600.00,191.0,205.0,330.7
2023-05-26 10:00,19.8,70,18.3,0.00,0.00,23,21.1,1,3600.00,394.0,201.0,539.8
2023-05-26 11:00,20.3,68,19.0,0.00,0.00,92,24.3,1,3600.00,522.0,223.0,615.7
2023-05-26 12:00,19.5,71,17.8,0.10,0.10,70,24.7,1,3600.00,366.0,309.0,396.4
2023-05-26 13:00,20.0,69,18.0,0.00,0.00,42,25.9,1,3600.00,247.0,381.0,259.7
2023-05-26 14:00,19.7,69,17.0,0.00,0.00,89,27.2,1,3600.00,168.0,370.0,180.7
2023-05-26 15:00,19.9,69,17.4,0.10,0.10,97,27.3,1,3600.00,279.0,308.0,324.4
2023-05-26 16:00,19.3,72,17.1,0.10,0.10,95,23.8,1,3600.00,197.0,216.0,263.6
2023-05-26 17:00,18.6,78,17.3,0.00,0.00,100,19.4,1,0.00,27.0,200.0,45.1
2023-05-26 18:00,18.3,79,17.5,0.00,0.00,100,16.0,1,0.00,11.0,132.0,25.9
2023-05-26 19:00,18.1,80,17.9,0.00,0.00,100,12.3,1,0.00,0.0,74.0,0.0
2023-05-26 20:00,17.8,83,17.8,0.00,0.00,100,11.3,0,0.00,3.0,16.0,27.8
2023-05-26 21:00,17.8,86,18.1,0.00,0.00,55,10.5,0,0.00,0.0,0.0,0.0
2023-05-26 22:00,17.6,88,18.0,0.00,0.00,90,10.2,0,0.00,0.0,0.0,0.0
2023-05-26 23:00,17.4,91,17.9,0.00,0.00,36,10.0,0,0.00,0.0,0.0,0.0
2023-05-27 00:00,17.1,91,17.5,0.00,0.00,58,11.2,0,0.00,0.0,0.0,0.0
2023-05-27 01:00,17.0,91,17.6,0.00,0.00,35,9.4,0,0.00,0.0,0.0,0.0
2023-05-27 02:00,16.9,91,17.6,0.00,0.00,27,7.9,0,0.00,0.0,0.0,0.0
2023-05-27 03:00,16.5,93,17.4,0.00,0.00,39,6.6,0,0.00,0.0,0.0,0.0
2023-05-27 04:00,16.3,94,17.1,0.00,0.00,17,7.3,0,0.00,0.0,0.0,0.0
2023-05-27 05:00,16.1,95,16.9,0.00,0.00,40,7.2,0,0.00,0.0,0.0,0.0
2023-05-27 06:00,16.4,94,17.3,0.00,0.00,47,6.9,1,0.00,4.0,12.0,41.7
2023-05-27 07:00,17.6,86,17.8,0.00,0.00,50,10.1,1,3600.00,58.0,60.0,270.7
2023-05-27 08:00,18.8,77,18.8,0.00,0.00,94,10.5,1,3600.00,177.0,112.0,439.9
2023-05-27 09:00,19.6,73,20.0,0.10,0.10,79,7.8,1,3600.00,195.0,196.0,337.0
2023-05-27 10:00,20.1,70,20.6,0.30,0.30,84,6.5,1,3600.00,220.0,262.0,301.1
2023-05-27 11:00,20.8,67,22.0,0.30,0.30,57,8.7,1,3600.00,501.0,221.0,590.4
2023-05-27 12:00,20.3,70,22.2,0.20,0.20,38,7.1,1,3600.00,588.0,190.0,636.3
2023-05-27 13:00,21.9,67,23.8,0.00,0.00,25,7.9,1,3600.00,555.0,207.0,582.9
2023-05-27 14:00,22.6,62,24.4,0.00,0.00,18,9.3,1,3600.00,622.0,177.0,668.4
2023-05-27 15:00,22.6,62,23.5,0.00,0.00,20,12.6,1,3600.00,573.0,172.0,665.3
2023-05-27 16:00,22.4,61,22.7,0.00,0.00,19,13.7,1,3600.00,524.0,154.0,699.8
2023-05-27 17:00,22.2,59,21.8,0.00,0.00,30,11.7,1,3600.00,390.0,127.0,649.2
2023-05-27 18:00,21.3,62,20.5,0.00,0.00,34,13.4,1,3600.00,213.0,116.0,498.5
2023-05-27 19:00,19.6,68,18.8,0.00,0.00,32,13.6,1,3600.00,50.0,87.0,208.2
2023-05-27 20:00,18.4,73,17.8,0.00,0.00,37,11.7,0,0.00,0.0,21.0,0.0
2023-05-27 21:00,17.7,78,17.4,0.00,0.00,50,10.7,0,0.00,0.0,0.0,0.0
2023-05-27 22:00,17.2,84,17.2,0.00,0.00,40,10.0,0,0.00,0.0,0.0,0.0
2023-05-27 23:00,16.8,85,16.8,0.00,0.00,49,9.2,0,0.00,0.0,0.0,0.0
2023-05-28 00:00,16.6,87,16.9,0.00,0.00,32,7.9,0,0.00,0.0,0.0,0.0
2023-05-28 01:00,16.0,91,16.6,0.00,0.00,4,6.3,0,0.00,0.0,0.0,0.0
2023-05-28 02:00,15.5,93,16.1,0.00,0.00,1,5.7,0,0.00,0.0,0.0,0.0
2023-05-28 03:00,15.2,93,15.7,0.00,0.00,4,5.9,0,0.00,0.0,0.0,0.0
2023-05-28 04:00,14.9,94,15.4,0.00,0.00,21,5.5,0,0.00,0.0,0.0,0.0
2023-05-28 05:00,14.9,94,15.3,0.00,0.00,31,5.9,0,0.00,0.0,0.0,0.0
2023-05-28 06:00,15.6,90,15.9,0.00,0.00,30,7.0,1,0.00,3.0,14.0,31.0
2023-05-28 07:00,17.1,83,17.5,0.00,0.00,32,6.9,1,3600.00,49.0,80.0,227.3
2023-05-28 08:00,18.8,73,18.8,0.00,0.00,50,8.2,1,3600.00,188.0,116.0,465.9
2023-05-28 09:00,20.2,63,19.8,0.00,0.00,58,8.9,1,3600.00,316.0,144.0,545.3
2023-05-28 10:00,21.4,58,21.6,0.00,0.00,63,8.0,1,3600.00,475.0,170.0,649.3
2023-05-28 11:00,22.0,56,22.7,0.00,0.00,50,10.5,1,3600.00,574.0,212.0,675.8
2023-05-28 12:00,22.5,55,23.8,0.00,0.00,59,10.1,1,3600.00,644.0,217.0,696.3
2023-05-28 13:00,22.7,53,22.0,0.00,0.00,53,14.8,1,3600.00,257.0,403.0,269.7
2023-05-28 14:00,22.6,52,21.8,0.10,0.10,36,16.0,1,3600.00,320.0,393.0,343.5
2023-05-28 15:00,22.3,53,21.3,0.00,0.00,32,16.5,1,3600.00,313.0,359.0,362.9
2023-05-28 16:00,21.5,56,19.8,0.00,0.00,30,16.5,1,3600.00,206.0,322.0,274.6
2023-05-28 17:00,20.6,59,19.1,0.00,0.00,30,15.0,1,3280.31,102.0,258.0,169.3
2023-05-28 18:00,19.8,62,18.5,0.00,0.00,30,13.8,1,1625.85,49.0,178.0,114.2
2023-05-28 19:00,18.9,66,17.9,0.00,0.00,30,12.4,1,1419.85,26.0,94.0,107.3
2023-05-28 20:00,17.7,74,17.6,0.00,0.00,29,7.4,0,0.00,4.0,19.0,36.4
2023-05-28 21:00,16.9,82,17.5,0.00,0.00,27,4.7,0,0.00,0.0,0.0,0.0
2023-05-28 22:00,16.0,89,16.9,0.00,0.00,24,3.9,0,0.00,0.0,0.0,0.0
2023-05-28 23:00,15.5,93,16.3,0.00,0.00,3,4.3,0,0.00,0.0,0.0,0.0
2023-05-29 00:00,15.5,90,16.1,0.00,0.00,0,4.6,0,0.00,0.0,0.0,0.0
2023-05-29 01:00,15.0,92,15.6,0.00,0.00,0,4.3,0,0.00,0.0,0.0,0.0
2023-05-29 02:00,15.0,94,15.6,0.00,0.00,0,4.7,0,0.00,0.0,0.0,0.0
2023-05-29 03:00,14.1,96,14.4,0.00,0.00,3,5.3,0,0.00,0.0,0.0,0.0
2023-05-29 04:00,13.9,95,14.1,0.00,0.00,4,5.2,0,0.00,0.0,0.0,0.0
2023-05-29 05:00,13.5,96,13.6,0.00,0.00,4,6.0,0,0.00,0.0,0.0,0.0
